iter	RMSE
4339	0.09250401323
4340	0.092483736
4341	0.09246169236
4342	0.09242716741
4343	0.09242249516
4344	0.09242222802
4345	0.09239292485
4346	0.09237994448
4347	0.09233054801
4348	0.09231389316
4349	0.09229243004
4350	0.09228100138
4351	0.09226545249
4352	0.09225678358
4353	0.09225239518
4354	0.09222627782
4355	0.09221109411
4356	0.09218082314
4357	0.09216556775
4358	0.09215748612
4359	0.09213215693
4360	0.09211772194
4361	0.09209299954
4362	0.09206929404
4363	0.09206072611
4364	0.09202994333
4365	0.09201813496
4366	0.09200338776
4367	0.09197391694
4368	0.09196178854
4369	0.09194510964
4370	0.09193835926
4371	0.09191866529
4372	0.09191318912
4373	0.09188564876
4374	0.09187674806
4375	0.09186367063
4376	0.0918487248
4377	0.09182107961
4378	0.09180797622
4379	0.0917864527
4380	0.0917365338
4381	0.09170709913
4382	0.09169203639
4383	0.09167945858
4384	0.091655165
4385	0.09164131279
4386	0.0916093147
4387	0.09160101379
4388	0.0915909032
4389	0.09158692865
4390	0.09156578759
4391	0.09153814609
4392	0.09152356132
4393	0.09150280568
4394	0.0914903804
4395	0.09147951708
4396	0.09147579701
4397	0.09144974086
4398	0.09143242761
4399	0.091417274
4400	0.0914167211
4401	0.09139242729
4402	0.09136501477
4403	0.09135520452
4404	0.09132612354
4405	0.09130503549
4406	0.09126877836
4407	0.09126624253
4408	0.09125065143
4409	0.09123591011
4410	0.09123142033
4411	0.09120020134
4412	0.09118680157
4413	0.09116665483
4414	0.09115024675
4415	0.09114230744
4416	0.09112617441
4417	0.09112018588
4418	0.09111252873
4419	0.09109272143
4420	0.09108282094
4421	0.09106052502
4422	0.09105188552
4423	0.09103469395
4424	0.09101786648
4425	0.09100263862
4426	0.09098299077
4427	0.09095076438
4428	0.09094501458
4429	0.09092864436
4430	0.09091451168
4431	0.09088505307
4432	0.09085476273
4433	0.09082996574
4434	0.09081111379
4435	0.09080511518
4436	0.09079680224
4437	0.09076147146
4438	0.09073611979
4439	0.09071993783
4440	0.09070364528
4441	0.09069026125
4442	0.09068542768
4443	0.09066841982
4444	0.09063640898
4445	0.09061467581
4446	0.09058366594
4447	0.09057616272
4448	0.09054394028
4449	0.09053352835
4450	0.09049486806
4451	0.09046540917
4452	0.09043974316
4453	0.09040744109
4454	0.09039572919
4455	0.09038638723
4456	0.09038133279
4457	0.09037087639
4458	0.0903665696
4459	0.09035115752
4460	0.09033865692
4461	0.09030325789
4462	0.0902844377
4463	0.09026636671
4464	0.09026237772
4465	0.09025337032
4466	0.09023416994
4467	0.09021789781
4468	0.09018145226
4469	0.09017697004
4470	0.09014976027
4471	0.09012476532
4472	0.09011880625
4473	0.09006764
4474	0.09005970494
4475	0.09004414294
4476	0.09003144903
4477	0.09001098929
4478	0.08998260932
4479	0.08997759042
4480	0.08997065195
4481	0.08995267357
4482	0.08992473836
4483	0.08992375695
4484	0.08988822402
4485	0.08986088136
4486	0.08984134246
4487	0.08983437578
4488	0.08981943395
4489	0.08979065447
4490	0.08976021546
4491	0.08974891409
4492	0.08973197787
4493	0.08973053952
4494	0.08971771394
4495	0.0896892228
4496	0.08967899417
4497	0.08967398651
4498	0.08965552603
4499	0.08962679621
4500	0.08960491605
4501	0.08959110067
4502	0.08958790513
4503	0.08957108315
4504	0.08952686909
4505	0.08951469783
4506	0.0894627326
4507	0.08944222405
4508	0.08942016589
4509	0.0893788615
4510	0.08936727078
4511	0.089358794
4512	0.08934616392
4513	0.08932728574
4514	0.08927482615
4515	0.08924440396
4516	0.08924287921
4517	0.08922750169
4518	0.08921746749
4519	0.08921003858
4520	0.08920220542
4521	0.08919492528
4522	0.08917943927
4523	0.08913216889
4524	0.08910445839
4525	0.08909277277
4526	0.0890693705
4527	0.08905785012
4528	0.08903235155
4529	0.08900450729
4530	0.08899355706
4531	0.08898300534
4532	0.08896653505
4533	0.08893874099
4534	0.08893339275
4535	0.08890849423
4536	0.08889188721
4537	0.08887195414
4538	0.08884510914
4539	0.08880146028
4540	0.08879951705
4541	0.08877027268
4542	0.08875295032
4543	0.0887410939
4544	0.08873370233
4545	0.08873274218
4546	0.08873070792
4547	0.08872244692
4548	0.08870745786
4549	0.08867904902
4550	0.08867086096
4551	0.08866480842
4552	0.08864602651
4553	0.08862561739
4554	0.0886161962
4555	0.08860373491
4556	0.08856674352
4557	0.0885451558
4558	0.08853506595
4559	0.08852771622
4560	0.08851672839
4561	0.08848884317
4562	0.08848176469
4563	0.08842875843
4564	0.08841231619
4565	0.08838667008
4566	0.0883627281
4567	0.0883483801
4568	0.0883280008
4569	0.0883028488
4570	0.08828819636
4571	0.08827818869
4572	0.08826548378
4573	0.08825573956
4574	0.08824247201
4575	0.08822212468
4576	0.0882178284
4577	0.08821096004
4578	0.08820803344
4579	0.08815498852
4580	0.08814356952
4581	0.08813127533
4582	0.08811129513
4583	0.08809847744
4584	0.08808307061
4585	0.08808180668
4586	0.0880660004
4587	0.08805265334
4588	0.08803693183
4589	0.0880305916
4590	0.0879994968
4591	0.08798738179
4592	0.08795396952
4593	0.08793943166
4594	0.08792196995
4595	0.08791440865
4596	0.08788051623
4597	0.08786719217
4598	0.08785456413
4599	0.08783507912
4600	0.08783191413
4601	0.08782281057
4602	0.08779434042
4603	0.08776070353
4604	0.08775984242
4605	0.08772428635
4606	0.0876839882
4607	0.08764898031
4608	0.08762833416
4609	0.08761575747
4610	0.08760868084
4611	0.08759490765
4612	0.08758588059
4613	0.08756311705
4614	0.08754286334
4615	0.08752045967
4616	0.08750944964
4617	0.08748781939
4618	0.08747739906
4619	0.08745875395
4620	0.08744725319
4621	0.08744623015
4622	0.08743636764
4623	0.0874174
4624	0.08741255184
4625	0.08739267658
4626	0.08737877036
4627	0.08736041119
4628	0.0873075606
4629	0.08729247804
4630	0.08728805816
4631	0.08725728199
4632	0.08723937097
4633	0.08722968632
4634	0.08721623982
4635	0.08719606845
4636	0.08718489988
4637	0.08717777049
4638	0.08715692362
4639	0.0871558378
4640	0.08714666663
4641	0.08714236774
4642	0.087134591
4643	0.08711524382
4644	0.08709582826
4645	0.08709448836
4646	0.0870880451
4647	0.08706787688
4648	0.08705673035
4649	0.08704975928
4650	0.08703673728
4651	0.08702248493
4652	0.0870154641
4653	0.08700302529
4654	0.08699322563
4655	0.0869880997
4656	0.08696581981
4657	0.08695595774
4658	0.08694022751
4659	0.08691471906
4660	0.08688941702
4661	0.08688640214
4662	0.0868665376
4663	0.08685645882
4664	0.08684494119
4665	0.08681357813
4666	0.08680085251
4667	0.08679922915
4668	0.08677014477
4669	0.08676135894
4670	0.08670919802
4671	0.08669439338
4672	0.08668948661
4673	0.08667081329
4674	0.08666320876
4675	0.08664798839
4676	0.08663375349
4677	0.08662041072
4678	0.08661108545
4679	0.08659923575
4680	0.08658899398
4681	0.08657428367
4682	0.08656901862
4683	0.08656396806
4684	0.08655833394
4685	0.0865314408
4686	0.08652488324
4687	0.08651303986
4688	0.08649579155
4689	0.08647908792
4690	0.08645516378
4691	0.08643066383
4692	0.08641535717
4693	0.08639896549
4694	0.08638679942
4695	0.08635171946
4696	0.08633101016
4697	0.08632580145
4698	0.08632305888
4699	0.08631990053
4700	0.08631771251
4701	0.08630556875
4702	0.08628702214
4703	0.08626606275
4704	0.08625238512
4705	0.0862286902
4706	0.0862147017
4707	0.08619795639
4708	0.08619120397
4709	0.0861836396
4710	0.08616453077
4711	0.08614691006
4712	0.0861187401
4713	0.0860923474
4714	0.08605612164
4715	0.08602035113
4716	0.08600048174
4717	0.08597331025
4718	0.08596186173
4719	0.08595792472
4720	0.08593445877
4721	0.08591524688
4722	0.08590026735
4723	0.08589457179
4724	0.08589188016
4725	0.08588528665
4726	0.08586176245
4727	0.0858453921
4728	0.08583688167
4729	0.08580651847
4730	0.08580596189
4731	0.08579054944
4732	0.08578577279
4733	0.08575626127
4734	0.08575231194
4735	0.08573586731
4736	0.08568897658
4737	0.08567768072
4738	0.08565062758
4739	0.08564468629
4740	0.0856384981
4741	0.0856091418
4742	0.08560215512
4743	0.08557962234
4744	0.08556058804
4745	0.08554813322
4746	0.08553199732
4747	0.08551657488
4748	0.0855140869
4749	0.08550590274
4750	0.08549163229
4751	0.08547612264
4752	0.08547591096
4753	0.08546187904
4754	0.08546078783
4755	0.08544750704
4756	0.08543207193
4757	0.08542050591
4758	0.08538893333
4759	0.08535935668
4760	0.08534007458
4761	0.08532740599
4762	0.08530280836
4763	0.08528774257
4764	0.08526483701
4765	0.08524732433
4766	0.0852324935
4767	0.08521794493
4768	0.0852117261
4769	0.08519761433
4770	0.08518409674
4771	0.08517832015
4772	0.08515814919
4773	0.08514605779
4774	0.08513048442
4775	0.08512365725
4776	0.08510836005
4777	0.0850960604
4778	0.08505633001
4779	0.0850403854
4780	0.08501191109
4781	0.08499017577
4782	0.08498254502
4783	0.08495868746
4784	0.08494845638
4785	0.08493693889
4786	0.08492645466
4787	0.08490878828
4788	0.08490319202
4789	0.08487902674
4790	0.08483236747
4791	0.08481883391
4792	0.08479428323
4793	0.08477482853
4794	0.0847558423
4795	0.08474037892
4796	0.08472512641
4797	0.08470917833
4798	0.08468186928
4799	0.08467039416
4800	0.08465998814
4801	0.08461030387
4802	0.08459118619
4803	0.08457546345
4804	0.08456787662
4805	0.08455093785
4806	0.08453462531
4807	0.08451753998
4808	0.08449356331
4809	0.08448034212
4810	0.08447615185
4811	0.08444184215
4812	0.08444020414
4813	0.08441717185
4814	0.08439513885
4815	0.08438372487
4816	0.08435418978
4817	0.08434799916
4818	0.08432559442
4819	0.08430724928
4820	0.08428938071
4821	0.08428371882
4822	0.08424330575
4823	0.08422903412
4824	0.08421492589
4825	0.08419726411
4826	0.08419684183
4827	0.08416732069
4828	0.08416332867
4829	0.08413051369
4830	0.08412129197
4831	0.08409617253
4832	0.08408586264
4833	0.08406254663
4834	0.08404637191
4835	0.08403509288
4836	0.08402302588
4837	0.08401294642
4838	0.08400367045
4839	0.0839784166
4840	0.08397254748
4841	0.08396592887
4842	0.08394610437
4843	0.08392047649
4844	0.08390486135
4845	0.08389855398
4846	0.08386112419
4847	0.08384498741
4848	0.08383719083
4849	0.08383049469
4850	0.08379901604
4851	0.0837869314
4852	0.08377424732
4853	0.08376190097
4854	0.08375315741
4855	0.08374607136
4856	0.08373162275
4857	0.08372291234
4858	0.08371312964
4859	0.08369771141
4860	0.08369330752
4861	0.08368376821
4862	0.08367514216
4863	0.083657733
4864	0.08364387947
4865	0.083637684
4866	0.08362944529
4867	0.0836155442
4868	0.08359195431
4869	0.08355318844
4870	0.08352283289
4871	0.08351264207
4872	0.08348431655
4873	0.08346862918
4874	0.08344391
4875	0.08343923775
4876	0.08343364004
4877	0.08342186576
4878	0.08340367683
4879	0.08336157508
4880	0.08335906631
4881	0.08334023727
4882	0.08332901167
4883	0.08330619835
4884	0.08329203207
4885	0.08328464212
4886	0.08326765783
4887	0.08325812704
4888	0.08323706128
4889	0.08322701267
4890	0.08321201474
4891	0.08320041613
4892	0.08317198395
4893	0.0831233373
4894	0.08311357757
4895	0.08310553848
4896	0.08308833181
4897	0.08308138359
4898	0.08307093728
4899	0.08305906645
4900	0.08304200715
4901	0.08299844529
4902	0.08299311085
4903	0.08298849964
4904	0.0829805535
4905	0.08295538113
4906	0.08294621507
4907	0.08293753174
4908	0.08290839713
4909	0.08288866567
4910	0.08287977635
4911	0.08285620586
4912	0.08282749942
4913	0.08281779853
4914	0.08278581304
4915	0.08277574168
4916	0.08276062469
4917	0.08275919554
4918	0.0827506218
4919	0.08273724743
4920	0.08272959956
4921	0.08270729301
4922	0.08269876629
4923	0.08268871135
4924	0.08268076635
4925	0.08266871443
4926	0.08266094616
4927	0.08264395059
4928	0.08261997886
4929	0.08259649153
4930	0.0825697951
4931	0.08256622877
4932	0.08254564441
4933	0.08253862062
4934	0.08251658337
4935	0.08250464832
4936	0.08246486475
4937	0.08245142391
4938	0.08243179529
4939	0.08242298199
4940	0.08241415535
4941	0.08240328089
4942	0.08239806973
4943	0.08238229239
4944	0.08237207405
4945	0.08236089959
4946	0.08234474426
4947	0.08230436042
4948	0.08229463976
4949	0.08229211282
4950	0.08228928429
4951	0.08228153345
4952	0.08226672657
4953	0.08226200361
4954	0.08225557009
4955	0.08224414352
4956	0.08221137162
4957	0.08219407565
4958	0.08218606587
4959	0.08216777812
4960	0.08214931717
4961	0.08212585377
4962	0.08211618642
4963	0.08211090076
4964	0.08210009932
4965	0.08207807961
4966	0.08206652262
4967	0.08206063726
4968	0.08205209542
4969	0.08202022649
4970	0.08201003686
4971	0.08199139669
4972	0.08198578988
4973	0.08195001986
4974	0.08193813702
4975	0.08192172605
4976	0.08190998146
4977	0.08190889146
4978	0.08190117609
4979	0.08189518949
4980	0.08187725679
4981	0.08187364204
4982	0.08185970167
4983	0.08185369424
4984	0.08184500216
4985	0.08183282436
4986	0.08182594506
4987	0.08181249683
4988	0.0817971157
4989	0.08177531705
4990	0.08175945925
4991	0.08174133889
4992	0.08172630378
4993	0.0817038601
4994	0.08168376127
4995	0.08165810379
4996	0.08164668287
4997	0.08162363301
4998	0.08161894939
4999	0.08161231243
